,id,organization_id,name,type,age,gender,size,contact,url
53,70490158,TX2305,Miney,Dog,Baby,Female,Medium,"{'email': 'rescue@throwadogabone.org', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Auburn', 'state': 'WA', 'postcode': '98001', 'country': 'US'}}",https://www.petfinder.com/dog/miney-70490158/wa/auburn/throw-a-dog-a-bone-dog-rescue-tx2305/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
54,70490157,OK401,Chester,Cat,Young,Male,Medium,"{'email': 'animalaidoftulsa@gmail.com', 'phone': '(918) 794-6688', 'address': {'address1': '6811 E 21st St', 'address2': None, 'city': 'Tulsa', 'state': 'OK', 'postcode': '74112', 'country': 'US'}}",https://www.petfinder.com/cat/chester-70490157/ok/tulsa/animal-aid-of-tulsa-inc-ok401/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
55,70490156,NY712,MO/Daisy Jane,Dog,Baby,Female,Medium,"{'email': 'JBBSTUDIO@comcast.net', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Baldwinsville', 'state': 'NY', 'postcode': '13027', 'country': 'US'}}",https://www.petfinder.com/dog/mo-daisy-jane-70490156/ny/baldwinsville/national-brittany-rescue-and-adoption-network-ny712/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
56,70490155,MO122,Elsa of Arendelle,Dog,Adult,Female,Large,"{'email': 'jessdmpr@gmail.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Kansas City', 'state': 'MO', 'postcode': '64111', 'country': 'US'}}",https://www.petfinder.com/dog/elsa-of-arendelle-70490155/mo/kansas-city/missouri-pit-bull-rescue-mo122/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
57,70490137,IL559,Eve,Cat,Adult,Female,Medium,"{'email': 'ccilhs@gmail.com', 'phone': '(618) 526-4500', 'address': {'address1': None, 'address2': None, 'city': 'Breese', 'state': 'IL', 'postcode': '62230', 'country': 'US'}}",https://www.petfinder.com/cat/eve-70490137/il/breese/clinton-county-humane-society-il559/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
58,70490134,NE152,Ash,Cat,Baby,Male,Medium,"{'email': 'angie@nalarescue.org', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Omaha', 'state': 'NE', 'postcode': '68130', 'country': 'US'}}",https://www.petfinder.com/cat/ash-70490134/ne/omaha/nala-rescue-nebraskas-animal-loving-advocates-ne152/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
59,70490132,CT621,Bluey & Bingo,Small & Furry,Young,Female,Small,"{'email': 'boomersbestbuddies@gmail.com', 'phone': '(860) 305-0603', 'address': {'address1': None, 'address2': None, 'city': 'Andover', 'state': 'CT', 'postcode': '06232', 'country': 'US'}}",https://www.petfinder.com/small-furry/bluey-and-bingo-70490132/ct/andover/boomers-best-buddies-rescue-ct621/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
60,70486410,MN17,Kirby,Dog,Young,Male,Small,"{'email': 'petsitter6562@yahoo.com', 'phone': '9523341948', 'address': {'address1': '431 3rd Street', 'address2': None, 'city': 'Farmington', 'state': 'MN', 'postcode': '55024', 'country': 'US'}}",https://www.petfinder.com/dog/kirby-70486410/mn/farmington/last-hope-inc-mn17/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
61,70490128,IL885,Bones,Dog,Young,Male,Large,"{'email': 'onceuponaprayerrescue@gmail.com', 'phone': '(618) 593-2356', 'address': {'address1': None, 'address2': None, 'city': 'O Fallon', 'state': 'IL', 'postcode': '62269', 'country': 'US'}}",https://www.petfinder.com/dog/bones-70490128/il/o-fallon/once-upon-a-prayer-il885/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
62,70490127,MA515,Yuri & HomeLander,Cat,Baby,Female,Medium,"{'email': 'adoptions@browndogcoalition.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Hopkinton', 'state': 'MA', 'postcode': '01748', 'country': 'US'}}",https://www.petfinder.com/cat/yuri-and-homelander-70490127/ma/hopkinton/brown-dog-coalition-and-rescue-ltd-ma515/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
63,70490126,TX2579,Apollo,Dog,Adult,Male,Large,"{'email': 'pearlsplaceusadeb@gmail.com', 'phone': '(254) 654-8307', 'address': {'address1': None, 'address2': None, 'city': 'Temple', 'state': 'TX', 'postcode': '76502', 'country': 'US'}}",https://www.petfinder.com/dog/apollo-70490126/tx/temple/pearls-place-tx2579/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
64,70490125,CA1649,Owsley,Rabbit,Adult,Male,Small,"{'email': 'eastbayrabbit@gmail.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Livermore', 'state': 'CA', 'postcode': '94550', 'country': 'US'}}",https://www.petfinder.com/rabbit/owsley-70490125/ca/livermore/east-bay-rabbit-rescue-ca1649/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
65,70490124,OR138,Cupcake,Dog,Adult,Female,Large,"{'email': None, 'phone': '(541) 474-5458', 'address': {'address1': '1420 Brookside Blvd.', 'address2': None, 'city': 'Grants Pass', 'state': 'OR', 'postcode': '97526', 'country': 'US'}}",https://www.petfinder.com/dog/cupcake-70490124/or/grants-pass/josephine-county-animal-shelter-or138/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
66,70490123,MA515,Maxia & Lexia,Cat,Baby,Female,Medium,"{'email': 'adoptions@browndogcoalition.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Hopkinton', 'state': 'MA', 'postcode': '01748', 'country': 'US'}}",https://www.petfinder.com/cat/maxia-and-lexia-70490123/ma/hopkinton/brown-dog-coalition-and-rescue-ltd-ma515/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
67,70490122,MO122,Dragonfruit ,Dog,Adult,Female,Medium,"{'email': 'jessdmpr@gmail.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Kansas City', 'state': 'MO', 'postcode': '64111', 'country': 'US'}}",https://www.petfinder.com/dog/dragonfruit-70490122/mo/kansas-city/missouri-pit-bull-rescue-mo122/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
68,70490120,IL507,Joseph,Cat,Baby,Male,Small,"{'email': 'tammy.arsi@gmail.com', 'phone': None, 'address': {'address1': '6595 N. Illinois', 'address2': None, 'city': 'Fairview Heights', 'state': 'IL', 'postcode': '62208', 'country': 'US'}}",https://www.petfinder.com/cat/joseph-70490120/il/fairview-heights/animal-rescue-of-southern-illinois-il507/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
69,70490118,TX2579,Tucker,Dog,Adult,Male,Large,"{'email': 'pearlsplaceusadeb@gmail.com', 'phone': '(254) 654-8307', 'address': {'address1': None, 'address2': None, 'city': 'Temple', 'state': 'TX', 'postcode': '76502', 'country': 'US'}}",https://www.petfinder.com/dog/tucker-70490118/tx/temple/pearls-place-tx2579/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
70,70490117,TN325,Skye,Dog,Adult,Female,Medium,"{'email': 'mrhumanesociety@gmail.com', 'phone': '(423) 744-9548', 'address': {'address1': '219 Alford Street', 'address2': None, 'city': 'Athens', 'state': 'TN', 'postcode': '37303', 'country': 'US'}}",https://www.petfinder.com/dog/skye-70490117/tn/athens/mcminn-regional-humane-society-tn325/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
71,70490116,TN325,Venus,Cat,Young,Female,Medium,"{'email': 'mrhumanesociety@gmail.com', 'phone': '(423) 744-9548', 'address': {'address1': '219 Alford Street', 'address2': None, 'city': 'Athens', 'state': 'TN', 'postcode': '37303', 'country': 'US'}}",https://www.petfinder.com/cat/venus-70490116/tn/athens/mcminn-regional-humane-society-tn325/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
72,70490115,TN325,Zaylee,Dog,Adult,Female,Medium,"{'email': 'mrhumanesociety@gmail.com', 'phone': '(423) 744-9548', 'address': {'address1': '219 Alford Street', 'address2': None, 'city': 'Athens', 'state': 'TN', 'postcode': '37303', 'country': 'US'}}",https://www.petfinder.com/dog/zaylee-70490115/tn/athens/mcminn-regional-humane-society-tn325/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
73,70490114,TN325,Daffodil,Cat,Young,Female,Medium,"{'email': 'mrhumanesociety@gmail.com', 'phone': '(423) 744-9548', 'address': {'address1': '219 Alford Street', 'address2': None, 'city': 'Athens', 'state': 'TN', 'postcode': '37303', 'country': 'US'}}",https://www.petfinder.com/cat/daffodil-70490114/tn/athens/mcminn-regional-humane-society-tn325/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
74,70490113,NC941,Maddie,Cat,Young,Female,Medium,"{'email': 'kittyangelsrescue@gmail.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Charlotte', 'state': 'NC', 'postcode': '28227', 'country': 'US'}}",https://www.petfinder.com/cat/maddie-70490113/nc/charlotte/kitty-angels-rescue-nc941/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
75,70490112,QC06,Bear,Dog,Young,Male,Large,"{'email': 'formulairesadoption@spcamontreal.com', 'phone': '(514) 735-2711', 'address': {'address1': '5215 Jean-Talon Ouest/West', 'address2': None, 'city': 'Montreal', 'state': 'QC', 'postcode': 'H4P 1X4', 'country': 'CA'}}",https://www.petfinder.com/dog/bear-70490112/qc/montreal/spca-montreal-qc06/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
76,70490108,QC06,Lyona,Cat,Young,Female,Medium,"{'email': 'formulairesadoption@spcamontreal.com', 'phone': '(514) 735-2711', 'address': {'address1': '5215 Jean-Talon Ouest/West', 'address2': None, 'city': 'Montreal', 'state': 'QC', 'postcode': 'H4P 1X4', 'country': 'CA'}}",https://www.petfinder.com/cat/lyona-70490108/qc/montreal/spca-montreal-qc06/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
77,70490109,QC06,Stuart,Dog,Baby,Male,Medium,"{'email': 'formulairesadoption@spcamontreal.com', 'phone': '(514) 735-2711', 'address': {'address1': '5215 Jean-Talon Ouest/West', 'address2': None, 'city': 'Montreal', 'state': 'QC', 'postcode': 'H4P 1X4', 'country': 'CA'}}",https://www.petfinder.com/dog/stuart-70490109/qc/montreal/spca-montreal-qc06/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
78,70490110,QC06,Rolo,Cat,Adult,Male,Medium,"{'email': 'formulairesadoption@spcamontreal.com', 'phone': '(514) 735-2711', 'address': {'address1': '5215 Jean-Talon Ouest/West', 'address2': None, 'city': 'Montreal', 'state': 'QC', 'postcode': 'H4P 1X4', 'country': 'CA'}}",https://www.petfinder.com/cat/rolo-70490110/qc/montreal/spca-montreal-qc06/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
79,70490111,QC06,Stella,Cat,Young,Female,Medium,"{'email': 'formulairesadoption@spcamontreal.com', 'phone': '(514) 735-2711', 'address': {'address1': '5215 Jean-Talon Ouest/West', 'address2': None, 'city': 'Montreal', 'state': 'QC', 'postcode': 'H4P 1X4', 'country': 'CA'}}",https://www.petfinder.com/cat/stella-70490111/qc/montreal/spca-montreal-qc06/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
80,70490107,QC06,Jumper,Dog,Adult,Male,Large,"{'email': 'formulairesadoption@spcamontreal.com', 'phone': '(514) 735-2711', 'address': {'address1': '5215 Jean-Talon Ouest/West', 'address2': None, 'city': 'Montreal', 'state': 'QC', 'postcode': 'H4P 1X4', 'country': 'CA'}}",https://www.petfinder.com/dog/jumper-70490107/qc/montreal/spca-montreal-qc06/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
81,70490104,QC06,Calvin,Dog,Young,Male,Large,"{'email': 'formulairesadoption@spcamontreal.com', 'phone': '(514) 735-2711', 'address': {'address1': '5215 Jean-Talon Ouest/West', 'address2': None, 'city': 'Montreal', 'state': 'QC', 'postcode': 'H4P 1X4', 'country': 'CA'}}",https://www.petfinder.com/dog/calvin-70490104/qc/montreal/spca-montreal-qc06/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
82,70490105,QC06,Evie,Cat,Young,Female,Medium,"{'email': 'formulairesadoption@spcamontreal.com', 'phone': '(514) 735-2711', 'address': {'address1': '5215 Jean-Talon Ouest/West', 'address2': None, 'city': 'Montreal', 'state': 'QC', 'postcode': 'H4P 1X4', 'country': 'CA'}}",https://www.petfinder.com/cat/evie-70490105/qc/montreal/spca-montreal-qc06/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
83,70490106,QC06,Osaka,Small & Furry,Baby,Female,Small,"{'email': 'formulairesadoption@spcamontreal.com', 'phone': '(514) 735-2711', 'address': {'address1': '5215 Jean-Talon Ouest/West', 'address2': None, 'city': 'Montreal', 'state': 'QC', 'postcode': 'H4P 1X4', 'country': 'CA'}}",https://www.petfinder.com/small-furry/osaka-70490106/qc/montreal/spca-montreal-qc06/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
84,70490103,CA1061,Baylor,Cat,Young,Male,Small,"{'email': 'info@givemesheltersf.org', 'phone': '415-810-7284 ', 'address': {'address1': 'PO Box 411013', 'address2': None, 'city': 'San Francisco', 'state': 'CA', 'postcode': '94141', 'country': 'US'}}",https://www.petfinder.com/cat/baylor-70490103/ca/san-francisco/give-me-shelter-cat-rescue-ca1061/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
85,70490102,FL599,Gus,Dog,Young,Male,Small,"{'email': 'saveunderdogsrescue@gmail.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Mary Esther', 'state': 'FL', 'postcode': '32569', 'country': 'US'}}",https://www.petfinder.com/dog/gus-70490102/fl/mary-esther/save-underdogs-fl599/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
86,70490099,FL221,Little Fella,Cat,Baby,Male,Small,"{'email': 'adopt@spcaflorida.org', 'phone': '(863) 646-7722', 'address': {'address1': '5850 Brannen Road South', 'address2': None, 'city': 'Lakeland', 'state': 'FL', 'postcode': '33813', 'country': 'US'}}",https://www.petfinder.com/cat/little-fella-70490099/fl/lakeland/spca-florida-fl221/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
87,70490100,FL221,Muffin,Cat,Baby,Female,Small,"{'email': 'adopt@spcaflorida.org', 'phone': '(863) 646-7722', 'address': {'address1': '5850 Brannen Road South', 'address2': None, 'city': 'Lakeland', 'state': 'FL', 'postcode': '33813', 'country': 'US'}}",https://www.petfinder.com/cat/muffin-70490100/fl/lakeland/spca-florida-fl221/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
88,70490098,FL221,Tempura,Cat,Adult,Female,Medium,"{'email': 'adopt@spcaflorida.org', 'phone': '(863) 646-7722', 'address': {'address1': '5850 Brannen Road South', 'address2': None, 'city': 'Lakeland', 'state': 'FL', 'postcode': '33813', 'country': 'US'}}",https://www.petfinder.com/cat/tempura-70490098/fl/lakeland/spca-florida-fl221/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
89,70490092,CA912,Coulson,Cat,Young,Male,Small,"{'email': 'adoptions@hssv.org', 'phone': '(408) 262-2133', 'address': {'address1': '901 Ames Ave.', 'address2': None, 'city': 'Milpitas', 'state': 'CA', 'postcode': '95035', 'country': 'US'}}",https://www.petfinder.com/cat/coulson-70490092/ca/milpitas/humane-society-silicon-valley-ca912/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
90,70490093,CA912,Friendly,Cat,Adult,Male,Small,"{'email': 'adoptions@hssv.org', 'phone': '(408) 262-2133', 'address': {'address1': '901 Ames Ave.', 'address2': None, 'city': 'Milpitas', 'state': 'CA', 'postcode': '95035', 'country': 'US'}}",https://www.petfinder.com/cat/friendly-70490093/ca/milpitas/humane-society-silicon-valley-ca912/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
91,70490094,CA912,Drax,Cat,Young,Male,Small,"{'email': 'adoptions@hssv.org', 'phone': '(408) 262-2133', 'address': {'address1': '901 Ames Ave.', 'address2': None, 'city': 'Milpitas', 'state': 'CA', 'postcode': '95035', 'country': 'US'}}",https://www.petfinder.com/cat/drax-70490094/ca/milpitas/humane-society-silicon-valley-ca912/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
92,70490095,CA912,Hugo,Cat,Baby,Male,Small,"{'email': 'adoptions@hssv.org', 'phone': '(408) 262-2133', 'address': {'address1': '901 Ames Ave.', 'address2': None, 'city': 'Milpitas', 'state': 'CA', 'postcode': '95035', 'country': 'US'}}",https://www.petfinder.com/cat/hugo-70490095/ca/milpitas/humane-society-silicon-valley-ca912/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
93,70490096,CA912,Howard,Cat,Young,Male,Small,"{'email': 'adoptions@hssv.org', 'phone': '(408) 262-2133', 'address': {'address1': '901 Ames Ave.', 'address2': None, 'city': 'Milpitas', 'state': 'CA', 'postcode': '95035', 'country': 'US'}}",https://www.petfinder.com/cat/howard-70490096/ca/milpitas/humane-society-silicon-valley-ca912/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
94,70490097,CA912,Starlord,Cat,Young,Male,Small,"{'email': 'adoptions@hssv.org', 'phone': '(408) 262-2133', 'address': {'address1': '901 Ames Ave.', 'address2': None, 'city': 'Milpitas', 'state': 'CA', 'postcode': '95035', 'country': 'US'}}",https://www.petfinder.com/cat/starlord-70490097/ca/milpitas/humane-society-silicon-valley-ca912/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
95,70490087,CA2453,Dorothy,Dog,Young,Female,Medium,"{'email': 'Tracy.Everett@visalia.city', 'phone': '(559) 713-4700', 'address': {'address1': '29016 Hwy 99', 'address2': None, 'city': 'Visalia', 'state': 'CA', 'postcode': '93277', 'country': 'US'}}",https://www.petfinder.com/dog/dorothy-70490087/ca/visalia/visalia-animal-care-center-ca2453/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
